millis,gain_hex,conv_hex,gain_x,conv_ms,uva_raw,uvb_raw,uvc_raw,uva_mw,uvb_mw,uvc_mw,temp_c
44897789,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.250
44898927,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.250
44901195,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.250
44905717,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.250
44914749,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.200
44932800,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.250
44933813,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.200
44933826,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.300
44933839,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.250
44933858,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.250
44933888,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.250
44933936,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.250
44934017,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.250
44934168,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.250
44934461,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.250
44935033,0x8,0x9,8,512,2,2,3,0.166016,0.184570,0.121582,21.250
44936170,0x8,0xA,8,1024,2,2,4,0.083008,0.092285,0.081055,21.250
44938437,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.250
44942956,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.250
44951985,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.250
44970034,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.250
44971048,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.400
44971061,0x7,0x1,16,2,3,4,6,31.875000,47.250000,31.125000,21.300
44971074,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.250
44971093,0x7,0x3,16,8,4,4,6,10.625000,11.812500,7.781250,21.250
44971123,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.250
44971171,0x7,0x5,16,32,3,4,6,1.992188,2.953125,1.945313,21.250
44971253,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.250
44971402,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.250
44971694,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.200
44972267,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.250
44973406,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.250
44975673,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.250
44980193,0x7,0xC,16,4096,3,4,7,0.015564,0.023071,0.017731,21.250
44989216,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.250
45007263,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.200
45008277,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.400
45008290,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.200
45008303,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.200
45008322,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.200
45008352,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.200
45008400,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.200
45008482,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.200
45008632,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.200
45008925,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.200
45009497,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.200
45010635,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.200
45012895,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.200
45017411,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.200
45026440,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.200
45044475,0x6,0xE,32,16384,9,9,15,0.005836,0.006489,0.004749,21.250
45045488,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.400
45045502,0x5,0x1,64,2,13,13,23,34.531250,38.390625,29.828125,21.300
45045515,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,21.150
45045534,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,21.250
45045564,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.200
45045611,0x5,0x5,64,32,13,13,23,2.158203,2.399414,1.864258,21.200
45045694,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.200
45045844,0x5,0x7,64,128,13,13,24,0.539551,0.599854,0.486328,21.150
45046135,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.250
45046708,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,21.250
45047844,0x5,0xA,64,1024,13,14,24,0.067444,0.080750,0.060791,21.200
45050106,0x5,0xB,64,2048,14,14,25,0.036316,0.040375,0.031662,21.200
45054624,0x5,0xC,64,4096,14,14,26,0.018158,0.020187,0.016464,21.250
45063655,0x5,0xD,64,8192,15,16,28,0.009727,0.011536,0.008865,21.150
45081695,0x5,0xE,64,16384,18,18,32,0.005836,0.006489,0.005066,21.250
45082709,0x4,0x0,128,1,21,21,38,55.781250,62.015625,49.281250,21.400
45082722,0x4,0x1,128,2,25,25,46,33.203125,36.914063,29.828125,21.300
45082735,0x4,0x2,128,4,26,26,48,17.265625,19.195313,15.562500,21.250
45082754,0x4,0x3,128,8,26,26,48,8.632813,9.597656,7.781250,21.200
45082784,0x4,0x4,128,16,27,27,48,4.482422,4.983398,3.890625,21.200
45082832,0x4,0x5,128,32,26,27,48,2.158203,2.491699,1.945313,21.200
45082913,0x4,0x6,128,64,26,27,48,1.079102,1.245850,0.972656,21.200
45083064,0x4,0x7,128,128,26,26,47,0.539551,0.599854,0.476196,21.200
45083357,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.200
45083929,0x4,0x9,128,512,27,27,48,0.140076,0.155731,0.121582,21.250
45085066,0x4,0xA,128,1024,27,27,48,0.070038,0.077866,0.060791,21.200
45087328,0x4,0xB,128,2048,27,27,49,0.035019,0.038933,0.031029,21.200
45091840,0x4,0xC,128,4096,29,29,52,0.018806,0.020908,0.016464,21.200
45100863,0x4,0xD,128,8192,31,31,55,0.010052,0.011175,0.008707,21.200
45118903,0x4,0xE,128,16384,36,37,64,0.005836,0.006669,0.005066,21.250
45119917,0x3,0x0,256,1,42,42,76,55.781250,62.015625,49.281250,21.400
45119930,0x3,0x1,256,2,49,49,89,32.539063,36.175781,28.855469,21.200
45119943,0x3,0x2,256,4,51,51,92,16.933594,18.826172,14.914063,21.200
45119962,0x3,0x3,256,8,51,51,93,8.466797,9.413086,7.538086,21.200
45119992,0x3,0x4,256,16,51,51,93,4.233398,4.706543,3.769043,21.200
45120040,0x3,0x5,256,32,50,51,93,2.075195,2.353271,1.884521,21.200
45120121,0x3,0x6,256,64,52,52,94,1.079102,1.199707,0.952393,21.250
45120271,0x3,0x7,256,128,52,52,94,0.539551,0.599854,0.476196,21.200
45120564,0x3,0x8,256,256,51,51,93,0.264587,0.294159,0.235565,21.200
45121141,0x3,0x9,256,512,51,52,93,0.132294,0.149963,0.117783,21.150
45122283,0x3,0xA,256,1024,52,52,95,0.067444,0.074982,0.060158,21.200
45124556,0x3,0xB,256,2048,54,54,98,0.035019,0.038933,0.031029,21.200
45129088,0x3,0xC,256,4096,57,57,102,0.018482,0.020548,0.016148,21.200
45138143,0x3,0xD,256,8192,64,64,114,0.010376,0.011536,0.009024,21.200
45156251,0x3,0xE,256,16384,76,76,132,0.006161,0.006849,0.005224,21.250
45157264,0x2,0x0,512,1,82,83,146,54.453125,61.277344,47.335938,21.200
45157277,0x2,0x1,512,2,98,99,176,32.539063,36.544922,28.531250,21.200
45157290,0x2,0x2,512,4,102,102,182,16.933594,18.826172,14.751953,21.200
45157309,0x2,0x3,512,8,102,102,182,8.466797,9.413086,7.375977,21.200
45157340,0x2,0x4,512,16,103,103,184,4.274902,4.752686,3.728516,21.200
45157387,0x2,0x5,512,32,102,102,182,2.116699,2.353271,1.843994,21.200
45157469,0x2,0x6,512,64,103,104,185,1.068726,1.199707,0.937195,21.200
45157619,0x2,0x7,512,128,102,103,184,0.529175,0.594086,0.466064,21.200
45157912,0x2,0x8,512,256,103,104,184,0.267181,0.299927,0.233032,21.200
45158490,0x2,0x9,512,512,103,104,184,0.133591,0.149963,0.116516,21.200
45159633,0x2,0xA,512,1024,105,105,187,0.068092,0.075703,0.059208,21.200
45161906,0x2,0xB,512,2048,108,108,191,0.035019,0.038933,0.030237,21.200
45166441,0x2,0xC,512,4096,117,117,204,0.018969,0.021089,0.016148,21.250
45175504,0x2,0xD,512,8192,132,132,226,0.010700,0.011896,0.008945,21.200
45193620,0x2,0xE,512,16384,162,161,269,0.006566,0.007255,0.005323,21.200
45194634,0x1,0x0,1024,1,156,156,274,51.796875,57.585938,44.417969,21.400
45194647,0x1,0x1,1024,2,187,187,331,31.044922,34.514648,26.829102,21.200
45194660,0x1,0x2,1024,4,196,197,347,16.269531,18.180176,14.062988,21.150
45194679,0x1,0x3,1024,8,195,196,346,8.093262,9.043945,7.011230,21.200
45194709,0x1,0x4,1024,16,197,198,350,4.088135,4.568115,3.546143,21.200
45194757,0x1,0x5,1024,32,198,198,350,2.054443,2.284058,1.773071,21.200
45194838,0x1,0x6,1024,64,194,194,343,1.006470,1.118958,0.868805,21.200
45194989,0x1,0x7,1024,128,197,197,348,0.511017,0.568130,0.440735,21.200
45195281,0x1,0x8,1024,256,196,196,347,0.254211,0.282623,0.219734,21.200
45195860,0x1,0x9,1024,512,201,201,354,0.130348,0.144917,0.112083,21.250
45196999,0x1,0xA,1024,1024,203,204,358,0.065823,0.073540,0.056675,21.200
45199273,0x1,0xB,1024,2048,210,210,366,0.034046,0.037851,0.028971,21.200
45203811,0x1,0xC,1024,4096,231,232,400,0.018725,0.020908,0.015831,21.250
45212875,0x1,0xD,1024,8192,267,266,449,0.010822,0.011986,0.008885,21.200
45230988,0x1,0xE,1024,16384,334,332,547,0.006769,0.007480,0.005412,21.200
45232001,0x0,0x0,2048,1,294,294,498,48.808594,54.263672,40.365234,21.200
45232014,0x0,0x1,2048,2,354,354,606,29.384766,32.668945,24.559570,21.200
45232028,0x0,0x2,2048,4,373,373,640,15.480957,17.211182,12.968750,21.200
45232046,0x0,0x3,2048,8,371,372,639,7.698975,8.582520,6.474243,21.200
45232077,0x0,0x4,2048,16,372,372,640,3.859863,4.291260,3.242188,21.250
45232124,0x0,0x5,2048,32,374,375,643,1.940308,2.162933,1.628693,21.200
45232206,0x0,0x6,2048,64,374,373,641,0.970154,1.075699,0.811813,21.200
45232356,0x0,0x7,2048,128,372,373,639,0.482483,0.537849,0.404640,21.200
45232648,0x0,0x8,2048,256,374,375,643,0.242538,0.270367,0.203587,21.200
45233226,0x0,0x9,2048,512,382,382,654,0.123863,0.137707,0.103535,21.200
45234370,0x0,0xA,2048,1024,388,388,661,0.062904,0.069935,0.052321,21.200
45236642,0x0,0xB,2048,2048,405,404,686,0.032830,0.036409,0.027150,21.200
45241179,0x0,0xC,2048,4096,441,439,739,0.017874,0.019782,0.014624,21.150
45250240,0x0,0xD,2048,8192,509,505,835,0.010315,0.011378,0.008262,21.250
45268355,0x0,0xE,2048,16384,652,645,1043,0.006607,0.007266,0.005160,21.200
45270368,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.400
45270381,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.200
45270394,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.200
45270413,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.200
45270443,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.200
45270490,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.200
45270572,0xB,0x6,1,64,0,1,1,0.000000,5.906250,2.593750,21.200
45270722,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.200
45271015,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.250
45271588,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.250
45272725,0xB,0xA,1,1024,1,1,1,0.332031,0.369141,0.162109,21.250
45274992,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.250
45279514,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.200
45288552,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.250
45306614,0xB,0xE,1,16384,1,1,1,0.020752,0.023071,0.010132,21.250
45307627,0xA,0x0,2,1,1,1,1,170.000000,189.000000,83.000000,21.400
45307640,0xA,0x1,2,2,1,1,1,85.000000,94.500000,41.500000,21.200
45307654,0xA,0x2,2,4,1,1,1,42.500000,47.250000,20.750000,21.250
45307672,0xA,0x3,2,8,1,1,1,21.250000,23.625000,10.375000,21.250
45307703,0xA,0x4,2,16,1,1,1,10.625000,11.812500,5.187500,21.250
45307750,0xA,0x5,2,32,1,1,1,5.312500,5.906250,2.593750,21.250
45307832,0xA,0x6,2,64,1,1,1,2.656250,2.953125,1.296875,21.250
45307982,0xA,0x7,2,128,1,1,1,1.328125,1.476563,0.648438,21.250
45308275,0xA,0x8,2,256,1,1,1,0.664063,0.738281,0.324219,21.250
45308848,0xA,0x9,2,512,1,1,1,0.332031,0.369141,0.162109,21.300
45309990,0xA,0xA,2,1024,1,1,1,0.166016,0.184570,0.081055,21.250
45312258,0xA,0xB,2,2048,1,1,1,0.083008,0.092285,0.040527,21.250
45316782,0xA,0xC,2,4096,1,1,1,0.041504,0.046143,0.020264,21.250
45325820,0xA,0xD,2,8192,1,1,1,0.020752,0.023071,0.010132,21.250
45343882,0xA,0xE,2,16384,1,1,1,0.010376,0.011536,0.005066,21.250
45344895,0x9,0x0,4,1,1,1,2,85.000000,94.500000,83.000000,21.400
45344908,0x9,0x1,4,2,1,1,2,42.500000,47.250000,41.500000,21.300
45344921,0x9,0x2,4,4,1,1,2,21.250000,23.625000,20.750000,21.250
45344940,0x9,0x3,4,8,1,1,2,10.625000,11.812500,10.375000,21.200
45344971,0x9,0x4,4,16,1,1,2,5.312500,5.906250,5.187500,21.200
45345018,0x9,0x5,4,32,1,1,2,2.656250,2.953125,2.593750,21.200
45345100,0x9,0x6,4,64,1,1,2,1.328125,1.476563,1.296875,21.250
45345250,0x9,0x7,4,128,1,1,2,0.664063,0.738281,0.648438,21.250
45345541,0x9,0x8,4,256,1,1,2,0.332031,0.369141,0.324219,21.200
45346114,0x9,0x9,4,512,1,1,2,0.166016,0.184570,0.162109,21.250
45347252,0x9,0xA,4,1024,1,1,2,0.083008,0.092285,0.081055,21.250
45349519,0x9,0xB,4,2048,1,1,2,0.041504,0.046143,0.040527,21.250
45354036,0x9,0xC,4,4096,1,1,2,0.020752,0.023071,0.020264,21.250
45363066,0x9,0xD,4,8192,1,1,2,0.010376,0.011536,0.010132,21.250
45381117,0x9,0xE,4,16384,2,2,2,0.010376,0.011536,0.005066,21.250
45382130,0x8,0x0,8,1,2,2,3,85.000000,94.500000,62.250000,21.400
45382143,0x8,0x1,8,2,2,2,3,42.500000,47.250000,31.125000,21.300
45382156,0x8,0x2,8,4,2,2,3,21.250000,23.625000,15.562500,21.200
45382175,0x8,0x3,8,8,2,2,3,10.625000,11.812500,7.781250,21.200
45382205,0x8,0x4,8,16,2,2,3,5.312500,5.906250,3.890625,21.200
45382253,0x8,0x5,8,32,2,2,3,2.656250,2.953125,1.945313,21.250
45382333,0x8,0x6,8,64,2,2,3,1.328125,1.476563,0.972656,21.250
45382483,0x8,0x7,8,128,2,2,3,0.664063,0.738281,0.486328,21.200
45382777,0x8,0x8,8,256,2,2,3,0.332031,0.369141,0.243164,21.200
45383349,0x8,0x9,8,512,2,2,3,0.166016,0.184570,0.121582,21.200
45384487,0x8,0xA,8,1024,2,2,4,0.083008,0.092285,0.081055,21.200
45386750,0x8,0xB,8,2048,2,2,4,0.041504,0.046143,0.040527,21.200
45391270,0x8,0xC,8,4096,2,2,4,0.020752,0.023071,0.020264,21.250
45400300,0x8,0xD,8,8192,2,2,4,0.010376,0.011536,0.010132,21.250
45418340,0x8,0xE,8,16384,3,3,4,0.007782,0.008652,0.005066,21.250
45419353,0x7,0x0,16,1,3,3,5,63.750000,70.875000,51.875000,21.400
45419367,0x7,0x1,16,2,3,3,6,31.875000,35.437500,31.125000,21.200
45419380,0x7,0x2,16,4,4,4,6,21.250000,23.625000,15.562500,21.250
45419399,0x7,0x3,16,8,3,4,6,7.968750,11.812500,7.781250,21.250
45419429,0x7,0x4,16,16,4,4,6,5.312500,5.906250,3.890625,21.250
45419476,0x7,0x5,16,32,4,4,6,2.656250,2.953125,1.945313,21.200
45419558,0x7,0x6,16,64,4,4,6,1.328125,1.476563,0.972656,21.250
45419708,0x7,0x7,16,128,4,4,6,0.664063,0.738281,0.486328,21.250
45420000,0x7,0x8,16,256,4,4,6,0.332031,0.369141,0.243164,21.250
45420572,0x7,0x9,16,512,4,4,6,0.166016,0.184570,0.121582,21.250
45421710,0x7,0xA,16,1024,4,4,6,0.083008,0.092285,0.060791,21.250
45423972,0x7,0xB,16,2048,4,4,6,0.041504,0.046143,0.030396,21.200
45428493,0x7,0xC,16,4096,4,4,7,0.020752,0.023071,0.017731,21.200
45437520,0x7,0xD,16,8192,4,4,7,0.010376,0.011536,0.008865,21.200
45455559,0x7,0xE,16,16384,5,5,8,0.006485,0.007210,0.005066,21.200
45456573,0x6,0x0,32,1,6,6,10,63.750000,70.875000,51.875000,21.200
45456586,0x6,0x1,32,2,7,7,12,37.187500,41.343750,31.125000,21.200
45456599,0x6,0x2,32,4,7,7,12,18.593750,20.671875,15.562500,21.200
45456618,0x6,0x3,32,8,7,7,12,9.296875,10.335938,7.781250,21.250
45456648,0x6,0x4,32,16,7,7,12,4.648438,5.167969,3.890625,21.200
45456696,0x6,0x5,32,32,7,7,12,2.324219,2.583984,1.945313,21.250
45456777,0x6,0x6,32,64,7,7,12,1.162109,1.291992,0.972656,21.200
45456927,0x6,0x7,32,128,7,7,12,0.581055,0.645996,0.486328,21.250
45457220,0x6,0x8,32,256,7,7,12,0.290527,0.322998,0.243164,21.200
45457793,0x6,0x9,32,512,7,7,12,0.145264,0.161499,0.121582,21.200
45458930,0x6,0xA,32,1024,7,7,12,0.072632,0.080750,0.060791,21.200
45461193,0x6,0xB,32,2048,7,7,12,0.036316,0.040375,0.030396,21.250
45465710,0x6,0xC,32,4096,7,7,13,0.018158,0.020187,0.016464,21.200
45474739,0x6,0xD,32,8192,8,8,14,0.010376,0.011536,0.008865,21.200
45492780,0x6,0xE,32,16384,9,9,15,0.005836,0.006489,0.004749,21.200
45493793,0x5,0x0,64,1,11,11,19,58.437500,64.968750,49.281250,21.400
45493806,0x5,0x1,64,2,12,13,23,31.875000,38.390625,29.828125,21.100
45493819,0x5,0x2,64,4,13,13,24,17.265625,19.195313,15.562500,21.200
45493838,0x5,0x3,64,8,13,13,24,8.632813,9.597656,7.781250,21.250
45493868,0x5,0x4,64,16,13,13,24,4.316406,4.798828,3.890625,21.200
45493916,0x5,0x5,64,32,13,13,24,2.158203,2.399414,1.945313,21.200
45493997,0x5,0x6,64,64,13,13,24,1.079102,1.199707,0.972656,21.250
45494147,0x5,0x7,64,128,13,13,23,0.539551,0.599854,0.466064,21.200
45494440,0x5,0x8,64,256,13,13,24,0.269775,0.299927,0.243164,21.200
45495012,0x5,0x9,64,512,13,13,24,0.134888,0.149963,0.121582,21.200
45496149,0x5,0xA,64,1024,14,14,24,0.072632,0.080750,0.060791,21.200
45498417,0x5,0xB,64,2048,14,14,25,0.036316,0.040375,0.031662,21.250
45502935,0x5,0xC,64,4096,14,14,25,0.018158,0.020187,0.015831,21.200
45511959,0x5,0xD,64,8192,15,15,27,0.009727,0.010815,0.008549,21.250
45529995,0x5,0xE,64,16384,17,17,31,0.005512,0.006128,0.004908,21.200
45531009,0x4,0x0,128,1,21,21,39,55.781250,62.015625,50.578125,21.400
45531022,0x4,0x1,128,2,25,25,45,33.203125,36.914063,29.179688,21.300
45531035,0x4,0x2,128,4,26,26,48,17.265625,19.195313,15.562500,21.200
45531054,0x4,0x3,128,8,25,26,47,8.300781,9.597656,7.619141,21.200
45531084,0x4,0x4,128,16,26,27,48,4.316406,4.983398,3.890625,21.200
45531132,0x4,0x5,128,32,26,26,48,2.158203,2.399414,1.945313,21.200
45531213,0x4,0x6,128,64,26,26,47,1.079102,1.199707,0.952393,21.200
45531363,0x4,0x7,128,128,26,27,48,0.539551,0.622925,0.486328,21.200
45531657,0x4,0x8,128,256,27,27,48,0.280151,0.311462,0.243164,21.200
45532229,0x4,0x9,128,512,27,27,49,0.140076,0.155731,0.124115,21.150
45533364,0x4,0xA,128,1024,27,27,49,0.070038,0.077866,0.062057,21.200
45535629,0x4,0xB,128,2048,27,28,49,0.035019,0.040375,0.031029,21.200
45540147,0x4,0xC,128,4096,29,29,52,0.018806,0.020908,0.016464,21.150
45549172,0x4,0xD,128,8192,31,31,55,0.010052,0.011175,0.008707,21.200
45567212,0x4,0xE,128,16384,37,37,64,0.005999,0.006669,0.005066,21.200
45568225,0x3,0x0,256,1,41,41,74,54.453125,60.539063,47.984375,21.400
45568238,0x3,0x1,256,2,49,49,89,32.539063,36.175781,28.855469,21.300
45568251,0x3,0x2,256,4,52,52,95,17.265625,19.195313,15.400391,21.200
45568270,0x3,0x3,256,8,52,52,94,8.632813,9.597656,7.619141,21.200
45568301,0x3,0x4,256,16,52,52,94,4.316406,4.798828,3.809570,21.200
45568348,0x3,0x5,256,32,51,51,92,2.116699,2.353271,1.864258,21.200
45568430,0x3,0x6,256,64,52,52,94,1.079102,1.199707,0.952393,21.250
45568581,0x3,0x7,256,128,51,51,93,0.529175,0.588318,0.471130,21.200
45568873,0x3,0x8,256,256,52,52,94,0.269775,0.299927,0.238098,21.200
45569451,0x3,0x9,256,512,52,53,95,0.134888,0.152847,0.120316,21.250
45570595,0x3,0xA,256,1024,52,52,95,0.067444,0.074982,0.060158,21.200
45572870,0x3,0xB,256,2048,54,54,97,0.035019,0.038933,0.030712,21.250
45577405,0x3,0xC,256,4096,56,56,101,0.018158,0.020187,0.015989,21.200
45586464,0x3,0xD,256,8192,63,63,111,0.010214,0.011355,0.008786,21.200
45604575,0x3,0xE,256,16384,75,75,131,0.006080,0.006759,0.005185,21.250
45605588,0x2,0x0,512,1,82,83,147,54.453125,61.277344,47.660156,21.400
45605601,0x2,0x1,512,2,99,99,176,32.871094,36.544922,28.531250,21.200
45605614,0x2,0x2,512,4,104,104,186,17.265625,19.195313,15.076172,21.200
45605633,0x2,0x3,512,8,102,102,182,8.466797,9.413086,7.375977,21.200
45605663,0x2,0x4,512,16,102,103,183,4.233398,4.752686,3.708252,21.200
45605711,0x2,0x5,512,32,102,103,183,2.116699,2.376343,1.854126,21.150
45605792,0x2,0x6,512,64,104,104,185,1.079102,1.199707,0.937195,21.250
45605943,0x2,0x7,512,128,101,102,181,0.523987,0.588318,0.458466,21.200
45606236,0x2,0x8,512,256,105,105,187,0.272369,0.302811,0.236832,21.200
45606814,0x2,0x9,512,512,105,105,186,0.136185,0.151405,0.117783,21.250
45607957,0x2,0xA,512,1024,107,107,189,0.069389,0.077145,0.059841,21.200
45610227,0x2,0xB,512,2048,108,108,190,0.035019,0.038933,0.030079,21.200
45614761,0x2,0xC,512,4096,116,116,202,0.018806,0.020908,0.015989,21.250
45623820,0x2,0xD,512,8192,132,132,227,0.010700,0.011896,0.008984,21.200
45641933,0x2,0xE,512,16384,164,162,272,0.006647,0.007300,0.005383,21.150
45642946,0x1,0x0,1024,1,156,156,274,51.796875,57.585938,44.417969,21.200
45642959,0x1,0x1,1024,2,185,186,328,30.712891,34.330078,26.585938,21.200
45642973,0x1,0x2,1024,4,196,196,347,16.269531,18.087891,14.062988,21.150
45642992,0x1,0x3,1024,8,195,196,346,8.093262,9.043945,7.011230,21.200
45643022,0x1,0x4,1024,16,199,199,352,4.129639,4.591187,3.566406,21.150
45643069,0x1,0x5,1024,32,198,198,350,2.054443,2.284058,1.773071,21.200
45643151,0x1,0x6,1024,64,196,197,347,1.016846,1.136261,0.878937,21.200
45643301,0x1,0x7,1024,128,197,198,348,0.511017,0.571014,0.440735,21.200
45643594,0x1,0x8,1024,256,197,198,349,0.255508,0.285507,0.221001,21.200
45644172,0x1,0x9,1024,512,202,203,356,0.130997,0.146358,0.112717,21.200
45645316,0x1,0xA,1024,1024,206,207,362,0.066795,0.074621,0.057308,21.200
45647585,0x1,0xB,1024,2048,212,212,369,0.034370,0.038212,0.029208,21.200
45652119,0x1,0xC,1024,4096,230,230,396,0.018644,0.020728,0.015673,21.200
45661176,0x1,0xD,1024,8192,265,264,447,0.010741,0.011896,0.008846,21.200
45679278,0x1,0xE,1024,16384,336,333,549,0.006809,0.007503,0.005432,21.200
45680292,0x0,0x0,2048,1,293,292,496,48.642578,53.894531,40.203125,21.200
45680305,0x0,0x1,2048,2,353,353,605,29.301758,32.576660,24.519043,21.300
45680318,0x0,0x2,2048,4,371,371,638,15.397949,17.118896,12.928223,21.200
45680337,0x0,0x3,2048,8,371,372,638,7.698975,8.582520,6.464111,21.150
45680367,0x0,0x4,2048,16,376,376,646,3.901367,4.337402,3.272583,21.200
45680415,0x0,0x5,2048,32,374,374,642,1.940308,2.157166,1.626160,21.200
45680496,0x0,0x6,2048,64,372,372,639,0.964966,1.072815,0.809280,21.150
45680646,0x0,0x7,2048,128,370,370,635,0.479889,0.533524,0.402107,21.200
45680940,0x0,0x8,2048,256,374,374,643,0.242538,0.269646,0.203587,21.150
45681513,0x0,0x9,2048,512,383,383,655,0.124187,0.138067,0.103693,21.200
45682655,0x0,0xA,2048,1024,388,388,663,0.062904,0.069935,0.052480,21.200
45684929,0x0,0xB,2048,2048,402,401,681,0.032587,0.036139,0.026952,21.200
45689461,0x0,0xC,2048,4096,438,437,734,0.017753,0.019692,0.014525,21.150
45698516,0x0,0xD,2048,8192,510,506,836,0.010335,0.011400,0.008272,21.200
45716618,0x0,0xE,2048,16384,654,646,1045,0.006627,0.007277,0.005170,21.200
45718631,0xB,0x0,1,1,1,1,1,340.000000,378.000000,166.000000,21.400
45718644,0xB,0x1,1,2,1,1,1,170.000000,189.000000,83.000000,21.200
45718657,0xB,0x2,1,4,1,1,1,85.000000,94.500000,41.500000,21.200
45718676,0xB,0x3,1,8,1,1,1,42.500000,47.250000,20.750000,21.200
45718706,0xB,0x4,1,16,1,1,1,21.250000,23.625000,10.375000,21.200
45718754,0xB,0x5,1,32,1,1,1,10.625000,11.812500,5.187500,21.200
45718835,0xB,0x6,1,64,1,1,1,5.312500,5.906250,2.593750,21.200
45718986,0xB,0x7,1,128,1,1,1,2.656250,2.953125,1.296875,21.250
45719279,0xB,0x8,1,256,1,1,1,1.328125,1.476563,0.648438,21.200
45719852,0xB,0x9,1,512,1,1,1,0.664063,0.738281,0.324219,21.200
45720988,0xB,0xA,1,1024,0,1,1,0.000000,0.369141,0.162109,21.250
45723256,0xB,0xB,1,2048,1,1,1,0.166016,0.184570,0.081055,21.250
45727779,0xB,0xC,1,4096,1,1,1,0.083008,0.092285,0.040527,21.250
45736812,0xB,0xD,1,8192,1,1,1,0.041504,0.046143,0.020264,21.250
